2022-04-02	18:33:23	2879698849	交流
2022-04-02	18:35:58	2760138030	@所有人 【首码】 币宝盒1月全新上线！！！ 0撸13种主流币，无任何充值端口 注册即送30天SHIB矿机 个人矿机挖矿收益每日释放！ 二级团队收益每日释放！ 随时可提币至钱包、交易所！ 币价等额提现至微信、支付宝！ 【参与0撸币宝盒是获得BTC、ETH等主流币最简单的方式！】 链接：http://coinboxapp.net/#/register?inviteCode=PZEKT7&1=1
2022-04-02	18:39:48	3024058843	想赚钱的看过来，一天100+，新东西
2022-04-02	18:40:25	2760138030	@随风飘扬 @随风飘扬 不必造谣
2022-04-02	18:45:54	2760138030	别造谣呀
2022-04-02	18:46:27	2760138030	喵星球需要良好去布道
2022-04-02	18:46:54	204829940	大家好，我是陈。来自广东广州的双鱼座男一枚~
2022-04-02	18:46:55	234609457	大家好，我是小白。欢迎大家随时撩我~
2022-04-02	18:46:58	1941226889	大佬
2022-04-02	18:47:40	2760138030	我是各的小弟，多多关照哈
2022-04-02	18:52:15	2579688920	一天几千个赚一百多？
2022-04-02	18:52:23	2579688920	我给你？
2022-04-02	18:53:38	3209530784	流动性挖矿，不质押不投资
2022-04-02	18:58:46	3209530784	流动性挖矿，不质押不投资
2022-04-02	18:59:15	314667712	想要零撸的人加我  2022年优质项目  目前已经上交易所  稳定交易中
2022-04-02	19:04:13	2247024671	大家好，我是x。欢迎大家随时撩我~
2022-04-02	19:10:39	3209530784	流动性挖矿，不质押不投资，零撸
2022-04-02	20:05:54	1392841773	大家好，我是追风。射手座男一枚~
2022-04-02	20:07:21	2760138030	@所有人 【首码】 币宝盒1月全新上线！！！ 0撸13种主流币，无任何充值端口 注册即送30天SHIB矿机 个人矿机挖矿收益每日释放！ 二级团队收益每日释放！ 随时可提币至钱包、交易所！ 币价等额提现至微信、支付宝！ 【参与0撸币宝盒是获得BTC、ETH等主流币最简单的方式！】 链接：http://coinboxapp.net/#/register?inviteCode=PZEKT7&1=1
2022-04-02	20:07:40	2760138030	@全体成员 零撸CAT喵星球，注册好头像后面认证，12小时签到挖矿 限量100元一个 稀有200元一个 史诗400元一个 传说600元一个 一键启动挖矿，每秒产量0.05个，每日产出4320个，邀请下级拿下级产币10％收益 免费零撸喵星球，挖CAT币兑换盲盒抽NFT， 注册链接：http://chatany.com.cn/h5/reg.html?invite_code=PHV1W5 注册后一定要实名才行噢
2022-04-02	20:24:01	204829940	2022最新火爆挖矿活动，免费挖BNB,由币安交易所推出的代币BNB，各大钱包币安链参与，不质押，不锁仓，币价2700左右一枚，各大交易所均已上线,每天大量挖，挖到随时可以交易提现,想玩的币友抓紧时间上车扫码加V↓私聊
2022-04-02	20:48:11	2727874982	大家好，我是梦想。天蝎座男一枚~
2022-04-02	20:48:12	1669665640	大家好，我是张自豪。双子座男一枚~
2022-04-02	21:19:14	269327102	好项目，好项目    O投资，O风险，中石化油卡  兑换项目，利润15%，最高可达25%  轻松日赚5000以上，油卡不实名全国通用，有兴趣的加我私聊详情  渠道稳定，长期合作，白嫖勿扰！！！  注：先给油卡兑换成功再返U
2022-04-02	21:35:39	523985163	中本聪六月就可交易预计100到1000美元加我
2022-04-02	21:45:25	3589297847	想做百度答题的找我
2022-04-02	21:45:43	3589297847	保准教会
2022-04-02	21:46:12	3589297847	超简单一天弄几百米哦
2022-04-02	21:46:44	2579688920	0.18收星币
2022-04-02	21:56:50	1348112369	@阿乐 @阿乐一个币 价格0.05人民币？
2022-04-02	21:58:07	314667712	2022年优质项目  目前已经上交易所  稳定交易中
2022-04-02	21:58:40	1348112369	哪个交易所
2022-04-02	21:58:49	2579688920	我全卖了
2022-04-02	21:58:54	2579688920	有0.05
2022-04-02	22:00:28	1348112369	别骗我不懂
2022-04-02	22:01:40	1361958432	？？
2022-04-02	22:01:46	1361958432	一个币0.05？
2022-04-02	22:05:09	http804211300h@qq.com	@钞能力 喵星球一个0.05？
2022-04-02	22:08:17	2579688920	上面说的
2022-04-02	22:08:56	http804211300h@qq.com	@阿乐 你收？
2022-04-02	22:09:35	2579688920	吹牛的
2022-04-02	22:09:39	2579688920	交易不了
2022-04-02	22:09:45	http804211300h@qq.com	是啊
2022-04-02	22:09:52	2579688920	0.18我收星币
2022-04-02	22:10:19	http804211300h@qq.com	星币是哪种？
2022-04-02	22:10:25	1361958432	什么星币
2022-04-02	22:11:06	2579688920	Star Network星币
2022-04-02	22:11:09	2579688920	不懂？
2022-04-02	22:11:18	http804211300h@qq.com	你收？
2022-04-02	22:11:23	2579688920	对
2022-04-02	22:11:25	http804211300h@qq.com	@钞能力 我加你
2022-04-02	22:11:38	2579688920	你有多少
2022-04-02	22:11:46	http804211300h@qq.com	同意下
2022-04-02	22:14:15	2579688920	有没有有币的
2022-04-02	22:14:46	1361958432	有UFO的空投币
2022-04-02	22:14:49	1361958432	5000
2022-04-02	22:14:52	1361958432	个
2022-04-02	22:16:38	2760138030	@全体成员 零撸CAT喵星球，注册好头像后面认证，12小时签到挖矿 限量150元一个 稀有500元一个 史诗900元一个 传说1500元一个 一键启动挖矿，每秒产量0.05个，每日产出4320个，邀请下级拿下级产币10％收益 免费零撸喵星球，挖CAT币兑换盲盒抽NFT， 注册链接：http://chatany.com.cn/h5/reg.html?invite_code=PHV1W5 注册后一定要实名才行噢
2022-04-02	22:16:56	2579688920	我只收星币
2022-04-02	22:17:19	3464433584	@新的一年 好事鼠不完 这个买了卖给谁
2022-04-02	22:18:14	2579688920	卖不了，要500万人才能交易
2022-04-02	22:18:15	2760138030	平台上拍卖市场会有人收
2022-04-02	22:18:53	2760138030	@钞能力 @钞能力 谁说里面盲盒卖不了？
2022-04-02	22:19:07	2579688920	要推人的
2022-04-02	22:19:13	2760138030	@钞能力 @钞能力 为什么我们都可以卖
2022-04-02	22:19:15	2579688920	有要求
2022-04-02	22:19:23	2579688920	人家说币
2022-04-02	22:19:48	2760138030	@钞能力 @钞能力 哪个项目不都要推广
2022-04-02	22:20:23	2760138030	不推广你玩的项目又能赚几个钱
2022-04-02	22:20:48	2760138030	人家0.35收星币，你0.19收
2022-04-02	22:21:01	2579688920	谁0.35收？
2022-04-02	22:21:14	2579688920	我卖完给他
2022-04-02	22:21:15	2760138030	我这边一直有人收
2022-04-02	22:21:29	2760138030	你0.19  我给你0.2
2022-04-02	22:22:00	2579688920	哪个人收？
2022-04-02	22:22:02	2579688920	发给我
2022-04-02	22:22:07	2579688920	我卖给他
2022-04-02	22:22:29	2760138030	自己去找交易群
2022-04-02	22:22:34	2579688920	收多少有多少
2022-04-02	22:22:38	2579688920	还0.35
2022-04-02	22:22:52	963674337	@钞能力 那个群你都在卖
2022-04-02	22:23:27	2579688920	我收也卖
2022-04-02	22:23:42	2579688920	0.35收到你破产
2022-04-02	22:23:46	1348112369	@钞能力 @钞能力 这个我有70多
2022-04-02	22:23:47	2760138030	低价收转手价差价，别来骗不懂的
2022-04-02	22:24:14	2579688920	自由交易
2022-04-02	22:24:20	2579688920	我骗谁了
2022-04-02	22:24:23	2760138030	@钞能力 @钞能力 你019  我给你0.2你有多少我收多收
2022-04-02	22:24:33	2579688920	是不是？
2022-04-02	22:24:40	2579688920	0.2你收？
2022-04-02	22:24:40	2760138030	是
2022-04-02	22:24:47	2760138030	嗯
2022-04-02	22:24:53	2579688920	谁担保
2022-04-02	22:25:05	2860504524	？
2022-04-02	22:25:17	2579688920	准备好钱
2022-04-02	22:25:25	2579688920	十几万币没问题
2022-04-02	22:25:41	2760138030	你去推有威望的人单保
2022-04-02	22:25:43	1348112369	星币现在3毛了
2022-04-02	22:25:52	2149858901	怎么做
2022-04-02	22:25:58	2760138030	不怕你那10万
2022-04-02	22:26:11	2579688920	加我
2022-04-02	22:26:17	2579688920	我拉你进群
2022-04-02	22:26:24	2760138030	几十百万我这边有人收多的事
2022-04-02	22:26:26	1348112369	这个是行币吧
2022-04-02	22:26:31	2387195014	大家好，我是“枷锁”。摩羯座女一枚~
2022-04-02	22:26:32	2680764390	大家好，我是♡̶N̶e̶l̶l̶.̶。白羊座女一枚~
2022-04-02	22:26:36	1003401727	大家好，我是紫荆树。来自山东滨州的双鱼座男一枚~
2022-04-02	22:26:39	2512562209	大家好，我是星星ら之火。金牛座女一枚~
2022-04-02	22:27:23	2579688920	加我啊
2022-04-02	22:27:28	2579688920	我带你去收
2022-04-02	22:27:37	2760138030	原来是你0.18
2022-04-02	22:27:51	2760138030	那我应该给0.19
2022-04-02	22:27:57	2579688920	我本来就是赚差价而已
2022-04-02	22:28:10	2579688920	不是说0.2？
2022-04-02	22:28:33	2760138030	我也要赚差价
2022-04-02	22:28:46	2387195014	？
2022-04-02	22:28:51	2760138030	我去问问今天他们的价格
2022-04-02	22:28:57	2760138030	你等着
2022-04-02	22:29:03	2387195014	谁有软件  发我一下
2022-04-02	22:29:15	2579688920	你0.2收，我介绍人给你
2022-04-02	22:29:22	2579688920	几万个没问题
2022-04-02	22:29:46	2760138030	真的假，我去问问
2022-04-02	22:30:09	2760138030	今天在群里有几个是0.35
2022-04-02	22:30:15	3464433584	@新的一年 好事鼠不完 这这猫币怎么才能卖出去
2022-04-02	22:30:16	854132063	啥币能零撸啊
2022-04-02	22:30:59	2760138030	@小白哥 @小白哥 想兑换盲盒需要推广20人以上
2022-04-02	22:31:34	2579688920	好了没有
2022-04-02	22:31:43	854132063	啥币能零撸啊
2022-04-02	22:31:43	2579688920	可以我就找人
2022-04-02	22:31:47	2387195014	。。。
2022-04-02	22:31:51	2579688920	星币
2022-04-02	22:32:29	3464433584	@新的一年 好事鼠不完 盲盒我卖给你
2022-04-02	22:32:30	2387195014	@钞能力 @钞能力 有链接吗
2022-04-02	22:34:49	2760138030	@小白哥 只要你有就有人买
2022-04-02	22:35:24	2760138030	@小白哥 加我，给你推荐交易群
2022-04-02	22:35:33	2579688920	还收不收
2022-04-02	22:38:42	799939281	星币链接
2022-04-02	22:38:57	799939281	兄弟你别给我闪了啊
2022-04-02	22:39:58	3464433584	BL5567
2022-04-02	22:41:19	3209530784	流动性挖矿节点，感兴趣可以看一下，不用质押不用投资
2022-04-02	22:48:40	451216146	大家好，我是、。水瓶座男一枚~
2022-04-02	22:48:57	234922334	大家好，我是太阳。双子座一枚~
2022-04-02	22:48:59	1659858981	大家好，我是执着。欢迎大家随时撩我~
2022-04-02	22:49:02	2579688920	@新的一年 好事鼠不完 搞半天，吹牛？
2022-04-02	22:50:19	2760138030	去了没确实这个价
2022-04-02	22:51:59	3209530784	流动性挖矿节点，感兴趣可以看一下，不用质押不用投资
2022-04-02	22:53:25	2760138030	确实是0.18，还好不圈不然亏死
2022-04-02	22:55:26	451216146	cnt是不是跑路了
2022-04-02	23:00:36	3209530784	流动性挖矿节点，感兴趣可以看一下，不用质押不用投资
2022-04-02	23:04:17	1361958432	星币怎么撸的
2022-04-02	23:04:20	1361958432	@钞能力
2022-04-02	23:06:17	2579688920	那你又说0.35
2022-04-02	23:08:11	2579688920	减产了还差不多，现在哪里能
2022-04-02	23:10:57	799939281	星币专业扶持
2022-04-02	23:13:02	2579688920	怎么扶持
2022-04-02	23:14:06	terryzhan@163.com	扶着你
2022-04-02	23:19:50	2579688920	0.18收星币
2022-04-02	23:20:16	3209530784	这个？
2022-04-02	23:21:20	2579688920	对
2022-04-02	23:21:39	3209530784	0.18一个？
2022-04-02	23:22:58	2579688920	是
2022-04-02	23:37:19	1092885725	都没认证
2022-04-02	23:39:00	2579688920	有没有认证了的
2022-04-02	23:39:50	1378943583	都没几个人可以认准
2022-04-02	23:39:55	1378943583	都是垃圾
2022-04-02	23:40:24	2579688920	有十多万人认证了
2022-04-02	23:41:28	2579688920	大把人都卖币了
2022-04-02	23:42:00	1378943583	不可能的 十多万人开通 你怎么收不到币呢
2022-04-02	23:42:24	1378943583	每天产多少币没点数吗
2022-04-02	23:42:29	1361958432	KYC还要抽的？
2022-04-02	23:43:36	1378943583	@币圈 个人可以做吗
2022-04-02	23:43:54	2579688920	我收了不少了
2022-04-02	23:44:13	2579688920	价格低人家等涨价
2022-04-03	0:31:19	3260986169	大家好，我是冰少。狮子座男一枚~
2022-04-03	0:31:20	2982805247	大家好，我是♚₯㎕  零空。天蝎座男一枚~
2022-04-03	0:31:23	3628447690	大家好，我是Lingℳ𝒾𝒶𝓃。欢迎大家随时撩我~
2022-04-03	1:05:10	3528432786	大家好，我是天使。来自广东东莞的天秤座男一枚~
2022-04-03	1:05:44	2760138030	@全体成员 零撸CAT喵星球，注册好头像后面认证，12小时签到挖矿 限量100元一个 稀有200元一个 史诗400元一个 传说600元一个 一键启动挖矿，每秒产量0.05个，每日产出4320个，邀请下级拿下级产币10％收益 免费零撸喵星球，挖CAT币兑换盲盒抽NFT， 注册链接：http://chatany.com.cn/h5/reg.html?invite_code=PHV1W5 注册后一定要实名才行噢
2022-04-03	1:34:31	2417482745	以太家园王者归来 老用户点找回密码登录，重新设置新密码，新用户注册下载最新版本app登录链接: http://www.etr100000.com/#pages/register?invit=ZDC2R5LR 交易中心马上开放请耐心等待 大家请用浏览器打开，打不开的请清理浏览器缓存，大家翻墙登录会更快一点。
2022-04-03	2:12:41	zhuimeng.ang1689@qq.com	大家好，我是无趣。。来自山东临沂的摩羯座男一枚~
2022-04-03	2:12:42	3299843756	大家好，我是。。处女座女一枚~
2022-04-03	2:28:20	3299843756	Gtm有人做了嘛？
2022-04-03	6:31:27	2387195014	中本聪 想要挖的可以找我 大约6月9日上市 估计价格3600一个想挖的可以加我 （免费挖）
2022-04-03	6:47:12	1330105051	大家好，我是山松树下的猫。白羊座男一枚~
2022-04-03	6:47:13	2708258875	大家好，我是DEFI。摩羯座女一枚~
2022-04-03	6:47:17	1365671766	大家好，我是青梅配绿茶。来自新疆塔城的天蝎座男一枚~
2022-04-03	6:47:22	771549825	大家好，我是‭久仰了。来自陕西商洛的白羊座男一枚~
2022-04-03	6:48:43	2387195014	中本聪 想要挖的可以找我 大约6月9日上市 估计价格3600一个想挖的可以加我 （免费挖）
2022-04-03	6:53:14	3260986169	中本聪 想要挖的可以找我 大约6月9日上市 估计价格3600一个想挖的可以加我 （免费挖）
2022-04-03	6:54:28	234922334	中本聪 想要挖的可以找我 大约6月9日上市 估计价格3600一个想挖的可以加我 （免费挖）
2022-04-03	6:55:26	2387195014	别复制我的行吗
2022-04-03	6:55:41	2387195014	你们自己都不会玩还带别人
2022-04-03	7:06:09	2760138030	@所有人 【首码】 币宝盒1月全新上线！！！ 0撸13种主流币，无任何充值端口 注册即送30天SHIB矿机 个人矿机挖矿收益每日释放！ 二级团队收益每日释放！ 随时可提币至钱包、交易所！ 币价等额提现至微信、支付宝！ 【参与0撸币宝盒是获得BTC、ETH等主流币最简单的方式！】 链接：http://coinboxapp.net/#/register?inviteCode=PZEKT7&1=1
2022-04-03	7:08:23	2387195014	中本聪 想要挖的可以找我 大约6月9日上市 估计价格3600一个想挖的可以加我 （免费挖）
2022-04-03	7:42:48	2387195014	中本聪 想要挖的可以找我 大约6月9日上市 估计价格3600一个想挖的可以加我 （免费挖）
2022-04-03	7:54:26	2371033576	还没有挖pi的注册过pi币的兄弟姐妹们来找我注册，佣金15元。  寻求高共识的pi友，只要长期玩家，只赚佣金勿扰，每天只需花费你一分钟不到的时间点亮闪电即可，给大家的福利，点一次闪电给1元红包，每十次结算一次红包福利  pi绝对是目前甚至十年后所有项目当中最好的一个，可能很多人并不知道Pi到底是什么，有什么作用，为什么能换钱，简单来说，Pi要做3件大事:  第一件事:成为全球公链  第二件事:成为全球易货平台  第三件事:撬动全球加密货币支付市场  pi是具有改变性和创造性的世界级超级公链，未来全球流通加密数字资产
2022-04-03	7:57:53	234922334	全球型公链原生币 @btcs中本聪挖矿(比特币二代） 六月份上交易所 一枚至少200元 每天点击收取矿机即可
2022-04-03	8:12:38	1731132804	4gn9yg3蜘蛛卡差4
2022-04-03	8:18:11	2364560699	派币 中本聪 星币 币宝盒 猫星球  比特传奇  要挖的加我
2022-04-03	8:30:52	1731132804	4gn9yg3蜘蛛卡差2
2022-04-03	8:31:26	1486930176	刚出的新项目
2022-04-03	8:36:11	2371033576	还没有挖pi的注册过pi币的兄弟姐妹们来找我注册，佣金15元。  寻求高共识的pi友，只要长期玩家，只赚佣金勿扰，每天只需花费你一分钟不到的时间点亮闪电即可，给大家的福利，点一次闪电给1元红包，每十次结算一次红包福利  pi绝对是目前甚至十年后所有项目当中最好的一个，可能很多人并不知道Pi到底是什么，有什么作用，为什么能换钱，简单来说，Pi要做3件大事:  第一件事:成为全球公链  第二件事:成为全球易货平台  第三件事:撬动全球加密货币支付市场  pi是具有改变性和创造性的世界级超级公链，未来全球流通加密数字资产
2022-04-03	8:37:40	2760138030	@所有人 【首码】 币宝盒1月全新上线！！！ 0撸13种主流币，无任何充值端口 注册即送30天SHIB矿机 个人矿机挖矿收益每日释放！ 二级团队收益每日释放！ 随时可提币至钱包、交易所！ 币价等额提现至微信、支付宝！ 【参与0撸币宝盒是获得BTC、ETH等主流币最简单的方式！】 链接：http://coinboxapp.net/#/register?inviteCode=PZEKT7&1=1
2022-04-03	8:39:07	3177457151	大家好，我是李大官人。来自云南的天秤座男一枚~
2022-04-03	8:39:08	2508079618	大家好，我是姓氏徐。来自甘肃兰州市的射手座男一枚~
